id,tweet,date
1400869443539030020,1st dose today #moderna #vaccine https://t.co/fzsw0k4fxr,2021-06-04 17:37:56+00:00
1400964888810430465,"i had my az vaccine april 22.   do i need to wait 12 weeks for my second vaccination, if i can get an appt sooner than july 15th?  likely will go with pfizer or moderna for dose 2.",2021-06-04 23:57:12+00:00
1399728159499620354,american pharmaceutical company moderna says it has begun the process to win full u.s. regulatory approval for the use of its covid-19 vaccine in adults. https://t.co/yken4fr7u0,2021-06-01 14:02:53+00:00
1399914572748922882,"[on] etobicoke 🚶 walk-in 🚶
💉 1st dose: 18+
💉 2nd dose: 80+, indigenous, high risk hcws, specific highest risk conditions
🗺️ islington ida pharmacy: 2428 islington ave., etobicoke on m9w 3x8
🌟 150 moderna doses 🌟
no lines! #vhcdose2 #covid19on #vhcon https://t.co/atrvyysedr",2021-06-02 02:23:37+00:00
1400848114047766539,"public health clinic 
starting june 7, free moderna and pfizer covid-19 vaccines will be available by same-day appointment 9:30 a.m.-3:30 p.m. every monday in our public health clinic at 650 newtown pike. call 859-288-2483 to schedule.

4/4 https://t.co/m0zk5cthae",2021-06-04 16:13:11+00:00
1399534803699998721,"you know you’re in a first world country when people get to pick pfizer vs moderna vaccines…

bruh these 2 vaccines are even rare in my home country…. 😨",2021-06-01 01:14:33+00:00
1399777274891620354,moderna files for full u.s. approval of covid-19 vaccine https://t.co/vtepfysxlh https://t.co/j1q2wrnbqn,2021-06-01 17:18:03+00:00
1400122444317331457,"6/ this builds on the existing investigation of the 14 military myocarditis cases dod has been tracking:   
11 = moderna 
3 = pfizer, 
13 = after 2nd dose
1 = after 1st dose w/ prior infection
https://t.co/8whnl8rarg

numbers remain very small given the amount of vaccines given.",2021-06-02 16:09:38+00:00
1400684481778884616,"astrazeneca second dose: should i get the same vaccine or choose pfizer or moderna?

https://t.co/zbezrfwwpj",2021-06-04 05:22:58+00:00
1399848229550784513,"the moderna covid-19 vaccine will be offered at atlanta technical college by alluriam health &amp; wellness, on friday, june 25, 2021 from 9:00 am – 2:00 pm in the cleveland dennard center.
 
register now to reserve your spot! 
https://t.co/614wlrm6qh https://t.co/pf1ek8v6kb",2021-06-01 22:00:00+00:00
1400267309659328513,bolsonaro is a dictator. pfizer did a human vaccine study in brazil with the agreement to provide brazil with vaccines once they were licensed. bolsano later refused pfizer's (and moderna's) promised vaccines. the man is a sociopath and actively contributing to these deaths. https://t.co/8pkqdxy3rl,2021-06-03 01:45:16+00:00
1399728005992353794,"moderna applies for full fda approval of its covid vaccine

https://t.co/aqwml7jlpq",2021-06-01 14:02:16+00:00
1400663572951158785,"news: in talks with #pfizer, #moderna, #jandj to make vaccines in india: foreign secy
 #sattvacfo #cfo #cfoservices #india #business #finance
#gst #incometax #mca #roc
#export #import
#bengaluru #kolkata #mumbai #pune #delhi #bhopal",2021-06-04 03:59:53+00:00
1400792136056967171,people in canada whose first dose of covid-19 vaccine was astrazeneca have a choice to make: they can either choose one of the mrna vaccines (pfizer or moderna) or another dose of astrazeneca for their second shot. https://t.co/9juknoxznz,2021-06-04 12:30:45+00:00
1399720773858828291,".@mtosterholm explains what the latest news that moderna is asking the fda for full u.s. approval of its coronavirus vaccine means and how the move could affect vaccine hesitancy.

@msnbc https://t.co/r35ft0yo53",2021-06-01 13:33:32+00:00
1400962297154129925,"@ctvnews covid-19 vaccines profits in 2021

pfizer, johnson &amp; johnson, moderna, astrazeneca
https://t.co/wyzivoy5cn",2021-06-04 23:46:54+00:00
1400831786867953664,daily vaccination walk-in clinic at la palmera mall! #texansrecoveringtogether #nuecescounty #corpuschristi #coastalbend #covid19 #covidvaccine #moderna #pfizer #johnsonandjohnson https://t.co/ovgwqozkaj,2021-06-04 15:08:18+00:00
1400382443371347974,"other covid-19 vaccines listed for emergency use by the who so far include the vaccine developed by pfizer/biontech, two versions of astrazeneca/oxford vaccine, the janssen vaccine, and the moderna vaccine. https://t.co/vr3qwhq1kf #sokonews https://t.co/300sjo5rlm",2021-06-03 09:22:47+00:00
1400195521701163009,"from the archives: fda regulators shocked, delighted to discover moderna vaccine was developed not by scientists, but by an adorable french rat named rémy https://t.co/rbowyijxsd",2021-06-02 21:00:01+00:00
1399852443194867712,@lawrencegilder i mean which vaccine- az/pfizer/moderna etc by age &amp; dose? i've been looking for how many younger adults have had 2nd az dose in uk as policy changed &amp; i wonder if 2nd dose uptake will be less in az than pfizer,2021-06-01 22:16:45+00:00
1400491988898746368,quebec shortening wait times for 2nd covid-19 vaccine doses to 8 weeks https://t.co/vb5dkqcxqq https://t.co/lsfzwctmoe montreal — quebec is shortening wait times for second doses of the pfizer and moderna covid-19 vaccines from 16 to eight weeks. “it is important that the offe…,2021-06-03 16:38:04+00:00
1400998404226904066,"our daughter, who had covid-19 and moderna vaccines, had her cat’s grooming appointment cancelled because someone drove through the groomer’s big storefront window and into the shop.

also, her car wouldn’t start so she couldn’t have gone anyway.

this is getting serious. https://t.co/c6yolsvxbg",2021-06-05 02:10:23+00:00
1399894217187528716,"moderna: moderna, pfizer, j&amp;j: ensure we can end this pandemic. help others produce the vaccine! https://t.co/pm2zhvrzjx via @change",2021-06-02 01:02:44+00:00
1400071415047462920,"canada's health authority allows people who took their first shot from the astrazeneca vaccine to take moderna or pfizer for their second shot 

https://t.co/oqsz1fjfqr",2021-06-02 12:46:52+00:00
1400473114329456642,inbound for shot 2️⃣ of #moderna this morning with @hmcswinnipeg! never been so excited to receive a needle before! 💉 #vaccineswork #almostvaccinated https://t.co/g4rdaixfiy,2021-06-03 15:23:04+00:00
1399834452956696576,"vaccine appointments are available at

walgreens/duane reade (moderna)
3480 jerome avenue, bronx, ny, 10467
(800) 925-4733

https://t.co/g8gjc3kjpj",2021-06-01 21:05:15+00:00
1399994913970814976,"@who @doctorsoumya ""who has already  listed the pfizer/biontech, astrazeneca-sk bio, serum institute of india, astra zeneca eu, janssen, moderna and sinopharm vaccines for emergency use"" : is there any difference between covishield (astrazeneca-sk bio, serum institute of india) and astra zeneca eu?",2021-06-02 07:42:52+00:00
1399725465984770058,moderna begins process for full fda approval of its covid-19 vaccine https://t.co/mzmyczi46m,2021-06-01 13:52:11+00:00
1399834387529752577,"moderna filed for full u.s. approval of its covid-19 vaccine, becoming the second drugmaker to do so after pfizer and its german partner biontech sought clearance for their vaccine last month https://t.co/d1amptszrh https://t.co/j3c79s0zzi",2021-06-01 21:05:00+00:00
1399858341090844672,"the mrna technology used to make pfizer's and moderna's successful coronavirus vaccines may be new to the public, but it's a technology researchers have been betting on for decades. https://t.co/lrvjebfdcs",2021-06-01 22:40:11+00:00
1401385887523614723,"cont: sunday times: burning inferno !n az vax.
sl n media r expecting az vaccine included in us gift package. according 2 reliable sources sl is getting pfizer n moderna with possibilities of jnj but no az due to some technical difficulties. @sltimeslk   
 https://t.co/8eseiad6cf",2021-06-06 03:50:06+00:00
1399834453837549570,"vaccine appointments are available at

walgreens/duane reade (moderna)
3040 eastchester road, bronx, ny, 10469
(800) 925-4733

https://t.co/dkgncvegwq",2021-06-01 21:05:16+00:00
1399923212813733893,"what will the antivaxx ppl have if this happens?

moderna applies for full fda approval of its covid vaccine https://t.co/faxtxhof6a",2021-06-02 02:57:57+00:00
1400094864973484034,"[on] 🚨70+ york region live/work🚨
soccer city is booking 70+ for moderna 2nd doses!!!!
⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️ 
go book now:
https://t.co/66nounncq9
⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️ #vhcdose2 #covid19on #vhcon",2021-06-02 14:20:02+00:00
1400555692713467909,"myth: researchers rushed the development of the #covidvaccine, so it cannot be trusted. 

truth: @pfizer and @moderna_tx #covid19 vaccines were created with a method that's been in development for years. 

more on vaccine facts from @hopkinsmedicine: https://t.co/7fn6mwiahf",2021-06-03 20:51:12+00:00
1399718250372550659,@tonyleatoronto @tonyacpink @jossreimer @fordnation @celliottability @bogochisaac can i ask how you can book an appt for a different vaccine?  i’m being told by pharmacies i can’t book anything for pfizer or moderna b/c ontario hasn’t approved it yet.,2021-06-01 13:23:31+00:00
1399818837365858305,"moderna $mrna announced today its entered into an agreement with thermo fisher $tmo for ""fill/finish sterile manufacturing services and supply packaging for moderna’s covid-19 vaccine"" https://t.co/ejk8vpdgwh",2021-06-01 20:03:12+00:00
1400307761393528837,"explainer: what are the alternate covid-19 vaccines, how do these differ from pfizer-biontech and moderna? https://t.co/u6zbhwyunt via @todayonline",2021-06-03 04:26:01+00:00
1399578443210055683,"nris have the best deal. 
they get vaccinated with pfizer and moderna well before their peers in india, they can boast to their friends about how india donated vaccines to poor countries, and also fight evil big pharma wanting to sell their vaccines in india.",2021-06-01 04:07:58+00:00
1401641450782171137,@joshfriedlander and the folks at moderna who came out with their first vaccine to market in company history 2 days after the chinese publicized the genome.,2021-06-06 20:45:37+00:00
1400935191321972737,"starting today, individuals that received the astrazeneca vaccine as their 1st dose can choose to either receive a 2nd dose of the az vaccine, or an mrna (pfizer/moderna) vaccine for their 2nd dose. my update on the vaccine roll-out in #etobicoke centre 👉 https://t.co/7xy4za1i6x",2021-06-04 21:59:12+00:00
1399796778283638787,"lifesmart pharmacy osborne is offering another moderna vaccine clinic!
location: 2-230 osborne street
time: wednesday, june 2 to saturday, june 5, 8:30am - 5:30pm
please review the eligibility criteria online: https://t.co/sze87agyve……
book online at:  https://t.co/iaerzruwsu",2021-06-01 18:35:33+00:00
1399776203192610821,moderna applies for full f.d.a. approval for its covid vaccine. https://t.co/dvqub1qncd,2021-06-01 17:13:48+00:00
1400314576344915969,"“ . . the trial is unblinded, and the placebo group no longer exists.”

on what basis then will these “emergency use” vaccines ever get approval from regulatory authorities?  there appears to be no “trial” data.

pfizer
johnson &amp; johnson
moderna

https://t.co/pcrxubhcn0",2021-06-03 04:53:06+00:00
1400677634313441280,"@newtral arrs tend to be ignored because they give a much less impressive effect size than rrrs: 1·3% for the astrazeneca–oxford, 1·2% for the moderna–nih, 1·2% for the j&amp;j, 0·93% for the gamaleya, and 0·84% for the pfizer–biontech vaccines.",2021-06-04 04:55:46+00:00
1400158858560126983,moderna files for full fda approval of covid-19 vaccine l gma - good morning america https://t.co/svfet40cjb via @healthcareglob1,2021-06-02 18:34:20+00:00
1399766041828282377,"@jkjavmy @who who has also approved moderna, sinopharm and johnson &amp; j which npra has not yet given the approval. why important is so that states &amp; companies can source for vaccines without competing with govt on the 3 approved vaccines which stipulates a condition to supply the govt 1st.",2021-06-01 16:33:25+00:00
1400766940143001600,"@sumanthraman @seruminstindia frankly dr. imo, we should not offer indemnity at all. but if we are giving it to pfizer and moderna, we must give it to #covishieldvaccine and #covaxin as well. pricing is a separate matter really.",2021-06-04 10:50:38+00:00
1401558185807388673,"@sighfieri depends on the vaccine you received and the dominant variant in your region
pfizer/moderna means there's only a 5% you will contract the wuhan strain; for the south african variant, its lower, around 80%
obviously, the odds of the above are affected by how often you're exposed",2021-06-06 15:14:45+00:00
1401547310069338113,"“and the trudeau government, to its credit, has done a solid job of acquiring vaccines. despite stumbles and setbacks earlier this year, canada as of june 1 had received 28 million doses from pfizer, moderna and astrazeneca.” ⁦@globeandmail⁩ #vaccine https://t.co/zlpi6qirlk",2021-06-06 14:31:32+00:00
1400538611720806405,"if you got the moderna vaccine, what were your side effects??? i get my first dose on saturday &amp; i am nervy.",2021-06-03 19:43:20+00:00
1399959416896733186,"truer words were never spoken. 2020 would've been a hell of a lot of fun if it weren't for the constant fear of getting sick.

second moderna vaccine is tomorrow, by the way! less than 12 hours as of this writing, to be more precise! https://t.co/man7thuzob",2021-06-02 05:21:49+00:00
1400250259301834752,#funfact: #covid19 vaccine manufacturer #moderna inc's stock code is 'mrna.'  https://t.co/5qvoevlfzz,2021-06-03 00:37:31+00:00
1400448584152076303,@deanbaker13 @hoofin the sinopharm vaccines are causing lots of issues in the middle east. yesterday bahrain was encouraging its populace to get vaccinated again with either pfizer or moderna after seeing a spike in covid cases. same goes for dubai. unsure about the causation though.,2021-06-03 13:45:36+00:00
1400120789249183745,this ominous warning from moderna could shake up the covid vaccine market | the motley fool https://t.co/40ntfvu12h https://t.co/blgnbcfrru,2021-06-02 16:03:03+00:00
1400501173606514698,moderna covid-19 vaccine 'erroneously' given to 16-year-old boy in singapore https://t.co/fcakn6rkri #singapore https://t.co/fzmnoxpuge,2021-06-03 17:14:34+00:00
1401262138853822464,@socal360 the only vaccine that is causing all those problems is the one from johnson&amp;johnson ... the moderna and the pfizer vaccines are safe and very effective.,2021-06-05 19:38:22+00:00
1400950343974981636,@jeremynewberger sure wish people would listen. i'm reading today that the vaccine may not work for immunosuppressed patients. 😳  hoping those side effects after the 2nd moderna means i have some protection.,2021-06-04 22:59:25+00:00
1399917396857700354,"moderna has begun applying for full approval for its covid vaccine in people ages 18 and up.
this vaccine needs a few more years of research before they should approve it. too many people dieing and having issues after getting it.",2021-06-02 02:34:51+00:00
1399715273683488773,moderna seeks full fda approval for its covid-19 vaccine https://t.co/0udygxms6s,2021-06-01 13:11:41+00:00
1399788397846204417,"people who have received the astrazeneca vaccine can be given a pfizer or moderna shot for their second dose: naci
https://t.co/fa4mbvdaiu",2021-06-01 18:02:15+00:00
1399680118994264066,"@nightshiftmd i’m wondering how a first shot of johnson &amp; johnson, then pfizer or moderna 1 year later as a booster would be recommended, or if any issues with mixing the types of vaccines, and if so what?",2021-06-01 10:51:59+00:00
1400581472310935558,"@padresj trump is awful, but ows was good.

moderna took warp speed money, as did j&amp;j and a number of other companies. warp speed's guarantee of a market for any successful vaccine helped get many companies involved. that many of these companies failed is proof that this was a good idea.",2021-06-03 22:33:39+00:00
1399579180417753089,"this new vaccine cocktail formula seems to be pushed to benefit pfizer and moderna. all the debates, analysis and the statements push for covishield + pfizer/moderna

that's how cunning medical mafia is 

#vaccine",2021-06-01 04:10:54+00:00
1399682488700530688,i've had my first az vaccine but would really like a pfizer or moderna booster. are you going to make this possible @liberalaus ?,2021-06-01 11:01:24+00:00
1401191280965718019,"i finally have my second moderna covid-19 shot.

this means in two weeks, if i get some insomnia, the ihop will get a 3 am visit.",2021-06-05 14:56:48+00:00
1401248771883810817,@tomosp @thisstuartlaws moderna man right here. i don’t want to hear about these other slacker vaccines.,2021-06-05 18:45:15+00:00
1400253129145434112,"fauci lied on camera when asked, “which of the covid-19 vaccines have been officially approved by the fda?”

“three of them,” replied fauci, naming the pfizer, moderna, and johnson &amp; johnson vaccines that, in reality, only have euas (emergency use authorization)

@niaid",2021-06-03 00:48:56+00:00
1400062407347781632,@scottseiss i got the moderna vaccine the first shot made me sick but the second one i was ok.  also i love @scottseiss you sir are so funny 😊,2021-06-02 12:11:04+00:00
1399725779374706692,"@usatoday can the fda explain what really happened to the people in the vaers report who died shortly after getting moderna's vaccine?  if they can't, then i will assume the families and doctors reporting these cases are telling the truth.",2021-06-01 13:53:26+00:00
1399734386229121029,moderna officially seeking fda approval for its covid-19 vaccine https://t.co/rcbk6hmgw6,2021-06-01 14:27:38+00:00
1399556545860538371,"@cp24 comparing vaccines:
country of origin,
safety,
doses, 
price,
efficacy, and approval. 

pfizer, johnson &amp; johnson, moderna, astrazeneca, sputnik v, sinopharm, bharat biotech (covaxin), medicago (covlp) https://t.co/jsekmgpw3h",2021-06-01 02:40:57+00:00
1400531041878740993,@gregariousgoon @narendramodi @vp us don't want to allow pfizer &amp; moderna to establish their vaccine production plant in india. americans are double standard selfish people we can't trust them. what they are sending to india is just 6 million astrazeneca vaccine which is like a bucket in the ocean.,2021-06-03 19:13:15+00:00
1400873416484392961,"@vaxhunterscan do you know if you need to book for the same vaccine your got for the first dose? like if i got pfizer, do i have to get a 2nd pfizer or can i book moderna? thanks!",2021-06-04 17:53:44+00:00
1400152604269846536,"when the final phase 3 data came out last november showing the mrna vaccines made by pfizer/biontech and moderna were more than 90% effective, dr. anthony fauci had no words. he texted smiley face emojis to a journalist seeking his reaction.",2021-06-02 18:09:29+00:00
1399643184662257664,"update: canada to recommend mixing and matching astrazeneca, pfizer and moderna covid-19 vaccines https://t.co/vlyezmfpta",2021-06-01 08:25:13+00:00
1399725958475796492,moderna begins process seeking full fda approval for covid vaccine https://t.co/7skseazacs,2021-06-01 13:54:08+00:00
1400165906173542400,"by definition, moderna's jab is not a vaccine. it's a gene therapy. https://t.co/tmowx8yswr",2021-06-02 19:02:20+00:00
1401096461929099265,"@redanthuriums @fact_covid if you’re young you’ll most likely get moderna or pfizer anyway. but even if you do get az your chances of catching and dying of covid are far, far higher than anything bad happening because of the vaccine",2021-06-05 08:40:02+00:00
1399593102352916482,"@nationalfile bill gates (his foundation and gavi) also has interests in moderna...

he ""complaint"" that unlike moderna, pfizer/gates-biontech ""did not get a penny from the government"" to develop his vaccine...

at the end, he is like toyota, making both toyotas and lexuses... https://t.co/gtngddyaql",2021-06-01 05:06:13+00:00
1400770941982937091,moderna announces agreement with thermo fisher scientific for fill/finish manufacturing of moderna’s covid-19 vaccine https://t.co/qilvwe1sdi,2021-06-04 11:06:32+00:00
1401008509911584769,"@cathydlewis @kurteichenwald good news! i have seen that moderna is now working on another booster (shot #3) for all the variants! from what i understand, the uk, indian, south african variants are nasty! they are smart, and can get around the vaccine in some cases. suppose to be out in the fall.",2021-06-05 02:50:32+00:00
1400299712016568322,this ominous warning from moderna could shake up the covid vaccine market @themotleyfool #stocks $mrna $pfe $bntx https://t.co/atog4ksgzp,2021-06-03 03:54:02+00:00
1399744954356879360,moderna applies for full fda approval of its covid vaccine https://t.co/0gbbl4gifz https://t.co/hkczfjorjc,2021-06-01 15:09:37+00:00
1399722814324805645,"moderna applies for full fda approval of its covid vaccine
https://t.co/9bphke9i2p

update from @berkeleyjr",2021-06-01 13:41:39+00:00
1399982784475586562,"coronavirus news live updates: pfizer, moderna vaccines may soon be available in india as govt sources say 'no issue in granting indemnity'
#coronavirus #pfizer #modernavaccines

 https://t.co/ta7vrscbbq",2021-06-02 06:54:40+00:00
1401480551635243010,"@raphaellebacque @lemondefr @marieslavicek #vaccin covid-19 trump, des milliards $ ""moderna - pfizer - johnson &amp; johnson - astrazeneca"". vih biden ?",2021-06-06 10:06:16+00:00
1399997743028793352,'no issue in granting indemnity to pfizer and moderna: govt  https://t.co/bqcb9vvpx7 #coronavaccine,2021-06-02 07:54:07+00:00
1401243013200941059,"@ctvnews well at least there is some good news. the messenger rna technology used to make moderna's and pfizer/biontech's wildly successful coronavirus vaccines is being tested not only in other vaccines, but as a cancer treatment, gene therapy and more. https://t.co/lizctsoust",2021-06-05 18:22:22+00:00
1399689775704064004,"@strange99wolf @medsfox in my opinion they do, moderna costs the eu 18$/vaccine while in the usa its 15$/vaccine because they financially supported the development",2021-06-01 11:30:22+00:00
1400880521224282115,"@kurteichenwald my vaccine site in nyc dropped from 1,400 appts/day to less than 100 over the span of a week. frightening and frustrating. 

note to #newyorkers , we will vaccinate you at city college without papers/documents. just an id and address. please come - #getvaccinated #moderna",2021-06-04 18:21:58+00:00
1400559628459646976,"@drbeen_medical @yodoctoryo serious question, what can we do to get the attention of congress and the media to investigate adverse reactions to c19 vaccines?   we need #informedconsent and full transparency. i have had 4 months of hell post 1 jab moderna.",2021-06-03 21:06:51+00:00
1400473741059055616,"the u.s. donation of vaccines will include a mixture of vaccines from johnson &amp; johnson, pfizer and moderna https://t.co/0alqe2kg8m",2021-06-03 15:25:34+00:00
1399654667924082689,i thought pfizer's and moderna's mrna vaccines are the best vaccines. now experts are reviewing cases of people developing myocarditis after receiving those vaccines. 😟,2021-06-01 09:10:51+00:00
1400771978479521793,"this second moderna vaccine is kicking my ass. temp of 101.6, gonna be resting up this weekend",2021-06-04 11:10:39+00:00
1399654407826980868,"this is boring, sorry. does anyone know if islington business design centre are offering moderna? i have had a first dose of moderna, but it doesn't seem to be in the system, so i have no idea if the second appointment i'm being offered is for the same vaccine or not",2021-06-01 09:09:49+00:00
1400384518897377281,"serum institute wants indemnity if government protects pfizer, moderna: report

indemnity provides legal cover to vaccine makers as under this agreement, these companies can't be dragged to the court by beneficiaries. 

https://t.co/ixsgrgm0lx",2021-06-03 09:31:01+00:00
1399705205944602629,"@allison29479044 @govlarryhogan yeah, my wife got pfizer and i got moderna, neither of us had side effects. typical “your results may vary” situation with these shots, but actual covid hit people differently, too. 💉 💉 ✅",2021-06-01 12:31:41+00:00
1399854829757939712,there were no celebrities checking in on essential workers in the food industry a yr ago!! what is moderna n pfizer paying for vaccine advocacy? shameful!,2021-06-01 22:26:14+00:00
1399667043549421572,"moderna and pfizer are the vaccines with highest rates of protection against #covid among its recipients. but the efficacy could drop as mutations surface globally

https://t.co/pngwyxqbgv",2021-06-01 10:00:02+00:00
1401045687253422082,"the ""vaccines have microchips"" theory is really ridiculous but i started listing out the reasons why, and my goodness there are a lot. to start:
-rfid chips in animals take a much bigger needle, and they're talking about powered gps devices
-do pfizer/moderna folks get two?",2021-06-05 05:18:16+00:00
1400899008168607745,6-4: no new cases; moderna vaccine clinic saturday; mayor leads trails day walk; vote in ... https://t.co/b1boe3ruas https://t.co/9heofhitai,2021-06-04 19:35:25+00:00
1399834356881965056,"vaccine appointments are available at

rite aid pharmacy (moderna)
1849 2nd avenue, manhattan, ny, 10128

https://t.co/0zd3zpw1ph",2021-06-01 21:04:53+00:00
1399716411346456584,"moderna inc (mrna.o) on tuesday filed for full u.s. approval of its covid-19 vaccine, which is currently only authorized for emergency use in the country, becoming the second drugmaker to seek a broader regulatory nod. https://t.co/feruqputgi",2021-06-01 13:16:12+00:00
1400135337427472387,would you ever marry a brother who got the moderna vaccine? — i don't like men so no https://t.co/z8wkcyhpz0,2021-06-02 17:00:52+00:00
1400561485714235392,"how do pfizer, moderna and astrazeneca side effects compare? difference in reactions after vaccines explained https://t.co/m4vtxw7t7b",2021-06-03 21:14:14+00:00
1400809713386807305,moderna’s warning raises the alarm for the entire vaccine market https://t.co/lpkk8dgsgo,2021-06-04 13:40:36+00:00
1400910115566358530,"@aktupidit @appeoplevoices @piyush1990cool @sunil40728118 @incindia @congress @rahulgandhi yes sure, go ahead procure vaccine  but atleast procure them which are approved by indian govt. only sii in not making covishield, you can go for them on global level. state governments who have gone for pfizer and moderna should have checked the background.",2021-06-04 20:19:33+00:00
1400486036443041793,"white house covid-19 response coordinator jeff zients has told a news briefing first 25 million doses to be shared will be pfizer, moderna and johnson &amp; johnson vaccines.
https://t.co/pynmzgmpow",2021-06-03 16:14:25+00:00
1400501651153297410,"i think the moderna vaccine got rid of my pet allergies 👀👀👀 i’ve been able to play w my dog and w the neighborhood cats w/o my eyes getting puffy and itchy, and my nose hasn’t gotten stuffy either.",2021-06-03 17:16:28+00:00
1400193231787278336,"free covid-19 vaccines (pfizer, moderna, and johnson &amp; johnson) will be available at port ayers station from 7:00am to 1:00pm.

a single-ride bus token will be provide to anyone receiving the vaccine (upon request). https://t.co/1kv6eo0yug",2021-06-02 20:50:55+00:00
1401207627250552832,"studies show that covid-19 vaccines are safe and effective. the pfizer vaccine is currently available for everyone 12+ and older, and the johnson &amp; johnson and moderna vaccines are safe and effective for anyone 18+. https://t.co/mafjoy5ueo",2021-06-05 16:01:46+00:00
1401591618214445058,"@cortezruenda @maddow according to an ivanka tweet on nov 16 2020, they cut a deal with moderna for vaccines on jan 13 2020, a week *before* 1st us case.",2021-06-06 17:27:36+00:00
1401350338968313859,also trump:  refuses to wear mask; contracts covid oct '20; ivanka tweets nov daddy responsible for moderna vaccine since jan '20; trump gets vaccine jan '21.  #whiplash https://t.co/8cjmvvlasv,2021-06-06 01:28:51+00:00
1400110161428193283,"friday, june 4, 2021: 9am - 11am - moderna vaccine drive-thru event at commwell health mcgee's crossroads: 70 crape myrtle drive, suite 104 - no appointment required https://t.co/4pdpefkafx",2021-06-02 15:20:49+00:00
1401009221605335043,"boy wrongly given moderna covid-19 jab: vaccination registration process to be reviewed
https://t.co/gshuhhirsy",2021-06-05 02:53:22+00:00
1399726225178955781,moderna begins process for full fda approval of its covid-19 vaccine https://t.co/ttrtodjhei,2021-06-01 13:55:12+00:00
1400797242974519299,"vaccine appointments are available at

walgreens/duane reade (moderna)
210 union avenue, brooklyn, ny, 11211
(800) 925-4733

https://t.co/hmwlbxktd9",2021-06-04 12:51:02+00:00
1399781581221470208,naci says astrazeneca recipients can receive pfizer or moderna vaccine for second dose,2021-06-01 17:35:10+00:00
1399553628042563588,"@happycottager @imgrund ? what region do you live in? in most places 50+ were able to get the az vaccine in april, or book pfizer / moderna for more than a month now",2021-06-01 02:29:22+00:00
1401306141980725253,"@carmichaeldave oh i’m well aware but there’s also numbers that show which ones have better protections. i’m pretty sure moderna has the best, then pfizer, then j&amp;j. everybody should get whatever vaccine they can, but that’s just facts.",2021-06-05 22:33:13+00:00
1400324196006129666,the united nations children's fund (unicef) said that it had reached an agreement with vaccine manufacturer moderna to supply its international vaccination efforts against the novel coronavirus. https://t.co/luae3xqwir,2021-06-03 05:31:19+00:00
1400791399453401088,"[on] ⛱️ calabogie ⛱️
come and explore beautiful calabogie and get vaccinated! 
💉 1st dose: 18+ 
💉 2nd dose: 80+, high risk hcws, indigenous
calabogie pharmacy: 1101 francis st.
🥳 90 moderna doses
📞 call 613-752-0000 to book #vhcdose2 #covid19on #vhcon https://t.co/aofeelrdit",2021-06-04 12:27:49+00:00
1400477768601812994,"new choices coming friday.
astrazeneca recipients in ontario may get 2nd shot of same vaccine, pfizer or moderna https://t.co/pocuxmg29o via @ctvtoronto",2021-06-03 15:41:34+00:00
1399785862406279170,uk reports zero coronavirus deaths for first time in nearly a year; moderna seeks full fda approval for vaccine: latest covid-19 updates https://t.co/chryxinue2,2021-06-01 17:52:11+00:00
1400335597693149186,"sii has demanded indemnity for indian manufacturers too, if #pfizer, #moderna are granted it -- so what does indemnity mean for vaccine manufacturers?

https://t.co/erz8l3haoe",2021-06-03 06:16:38+00:00
1399933053116444673,"i’ll take eternal damnation with a side of moderna

anti-vaxxer hospitalized with covid-19 after claiming vaccine would 'wipe out a lot of stupid people'  https://t.co/p7w7eezwah",2021-06-02 03:37:04+00:00
1400911997919715328,"seven u.s. #teen boys in several states is among the latest reports of #heart #inflammation discovered after #covid19 #mrna #vaccination

 #pfizer #moderna  https://t.co/gmvkhcujmg",2021-06-04 20:27:02+00:00
1400087329641992192,"moderna plans mix of covid-19 vaccine doses with new lonza deal.

find out more here: https://t.co/xrgucghwfk

@reuters 

#biopharma #pharma #manufacturing #covid19 https://t.co/hahnk4coma",2021-06-02 13:50:06+00:00
1400536989598879752,“designed in lockdown” als pay-off (of zo). next: “programmed at home”. “as seen during covid-19”. “made with moderna.” #coronacollabs https://t.co/uz5mgk2zwc,2021-06-03 19:36:53+00:00
1399771058845147137,#moderna applied for full fda approval of its #coronavaccine based on mrna.,2021-06-01 16:53:21+00:00
1399779803138494468,from @nationalpost  #canadians  who got astrazeneca vaccine can be offered pfizer or moderna for second shot: naci  https://t.co/j7pnekb1uw,2021-06-01 17:28:06+00:00
1400791971581603854,"new clues bolster scientists’ hopes that the @pfizer and @moderna_tx #covid vaccines provide lasting protection against sars-cov-2 and may not need frequent #boostershots; the researchers warn, however, that variants remain a wild card. 

https://t.co/mm6he4oc83",2021-06-04 12:30:06+00:00
1399990071583940610,i urge shri @drhvoffice to immediately prioritize vaccinations for pregnant women. vaccines like pfizer and moderna (that are known to be safe for pregnant women) should be made available in india #pregandcovid - sign the petition! https://t.co/57gdzitgnt via @changeorg_india,2021-06-02 07:23:38+00:00
